frame,x,y,dx_from_ref,dy_from_ref
575,1577,261,193,-171
576,1577,261,193,-171
577,1576,261,192,-171
578,1577,261,193,-171
579,1576,261,192,-171
580,1576,261,192,-171
581,1576,261,192,-171
582,1577,261,193,-171
583,1576,261,192,-171
584,1576,261,192,-171
585,1576,261,192,-171
586,1576,261,192,-171
587,1577,261,193,-171
588,1577,261,193,-171
589,1577,261,193,-171
590,1576,261,192,-171
591,1576,261,192,-171
592,1576,261,192,-171
593,1576,261,192,-171
594,1576,261,192,-171
595,1576,261,192,-171
596,1577,261,193,-171
597,1576,261,192,-171
598,1577,261,193,-171
599,1576,261,192,-171
600,1576,261,192,-171
601,1576,261,192,-171
602,1576,261,192,-171
603,1577,261,193,-171
604,1576,261,192,-171
605,1577,261,193,-171
606,1577,261,193,-171
607,1577,261,193,-171
608,1577,261,193,-171
609,1576,261,192,-171
610,1576,261,192,-171
611,1576,261,192,-171
612,1576,261,192,-171
613,1577,261,193,-171
614,1576,261,192,-171
615,1576,261,192,-171
616,1576,261,192,-171
617,1576,261,192,-171
618,1576,261,192,-171
619,1576,261,192,-171
620,1576,261,192,-171
621,1577,261,193,-171
622,1576,261,192,-171
623,1577,261,193,-171
624,1576,261,192,-171
625,1576,261,192,-171
626,1576,261,192,-171
627,1576,261,192,-171
628,47,684,-1337,252
629,56,686,-1328,254
630,66,685,-1318,253
631,73,687,-1311,255
632,79,686,-1305,254
633,83,689,-1301,257
634,88,682,-1296,250
635,88,691,-1296,259
636,91,677,-1293,245
637,91,688,-1293,256
638,92,686,-1292,254
639,94,689,-1290,257
640,95,689,-1289,257
641,98,681,-1286,249
642,99,678,-1285,246
643,99,669,-1285,237
644,105,635,-1279,203
645,108,657,-1276,225
646,113,646,-1271,214
647,122,645,-1262,213
648,128,629,-1256,197
649,136,607,-1248,175
650,134,554,-1250,122
651,136,539,-1248,107
652,146,591,-1238,159
653,154,598,-1230,166
654,162,620,-1222,188
655,157,532,-1227,100
656,191,613,-1193,181
657,199,602,-1185,170
658,176,605,-1208,173
659,178,594,-1206,162
660,230,604,-1154,172
661,238,571,-1146,139
662,246,572,-1138,140
663,258,595,-1126,163
664,263,569,-1121,137
665,274,586,-1110,154
666,275,520,-1109,88
667,290,579,-1094,147
668,77,557,-1307,125
669,81,567,-1303,135
670,90,552,-1294,120
671,99,552,-1285,120
672,107,540,-1277,108
673,117,531,-1267,99
674,339,579,-1045,147
675,136,522,-1248,90
676,245,504,-1139,72
677,260,504,-1124,72
678,268,499,-1116,67
679,276,495,-1108,63
680,280,490,-1104,58
681,284,490,-1100,58
682,288,496,-1096,64
683,292,478,-1092,46
684,297,472,-1087,40
685,293,485,-1091,53
686,300,488,-1084,56
687,300,490,-1084,58
688,308,468,-1076,36
689,307,479,-1077,47
690,312,466,-1072,34
691,313,474,-1071,42
692,314,466,-1070,34
693,313,476,-1071,44
694,314,469,-1070,37
695,318,475,-1066,43
696,322,469,-1062,37
697,322,483,-1062,51
698,327,470,-1057,38
699,327,482,-1057,50
700,331,466,-1053,34
701,331,475,-1053,43
702,332,483,-1052,51
703,333,475,-1051,43
704,339,512,-1045,80
705,332,479,-1052,47
706,331,465,-1053,33
707,327,467,-1057,35
708,335,451,-1049,19
709,339,405,-1045,-27
710,335,426,-1049,-6
711,336,433,-1048,1
712,332,438,-1052,6
713,338,398,-1046,-34
714,338,411,-1046,-21
715,334,404,-1050,-28
716,331,417,-1053,-15
717,339,428,-1045,-4
718,323,430,-1061,-2
719,329,439,-1055,7
720,326,428,-1058,-4
721,334,439,-1050,7
722,322,436,-1062,4
723,327,431,-1057,-1
724,321,436,-1063,4
725,323,450,-1061,18
726,321,423,-1063,-9
727,319,426,-1065,-6
728,320,410,-1064,-22
729,317,418,-1067,-14
730,315,411,-1069,-21
731,312,417,-1072,-15
732,311,415,-1073,-17
733,310,423,-1074,-9
734,311,411,-1073,-21
735,307,413,-1077,-19
736,306,408,-1078,-24
737,303,411,-1081,-21
738,299,407,-1085,-25
739,283,464,-1101,32
740,283,414,-1101,-18
741,276,422,-1108,-10
742,279,420,-1105,-12
743,275,418,-1109,-14
744,273,410,-1111,-22
745,271,406,-1113,-26
746,268,401,-1116,-31
747,263,401,-1121,-31
748,266,408,-1118,-24
749,265,413,-1119,-19
750,263,411,-1121,-21
751,261,409,-1123,-23
752,260,406,-1124,-26
753,258,409,-1126,-23
754,254,398,-1130,-34
755,262,430,-1122,-2
756,255,408,-1129,-24
757,259,443,-1125,11
758,252,413,-1132,-19
759,250,413,-1134,-19
760,252,419,-1132,-13
761,248,417,-1136,-15
762,248,425,-1136,-7
763,247,420,-1137,-12
764,249,427,-1135,-5
765,252,448,-1132,16
766,260,443,-1124,11
767,262,449,-1122,17
768,257,420,-1127,-12
769,256,425,-1128,-7
