frame,x,y,dx_from_ref,dy_from_ref
810,1041,477,-17,-5
811,1024,476,-34,-6
812,1011,475,-47,-7
813,1002,475,-56,-7
814,998,475,-60,-7
815,1001,475,-57,-7
816,1009,475,-49,-7
817,1022,476,-36,-6
818,1038,476,-20,-6
819,1057,477,-1,-5
820,1075,478,17,-4
821,1092,479,34,-3
822,1106,480,48,-2
823,1115,480,57,-2
824,1118,480,60,-2
825,1116,480,58,-2
826,1108,480,50,-2
827,1095,479,37,-3
828,1079,478,21,-4
829,1060,477,2,-5
830,1042,477,-16,-5
831,1025,476,-33,-6
832,1011,475,-47,-7
833,1003,475,-55,-7
834,999,475,-59,-7
835,1001,475,-57,-7
836,1009,475,-49,-7
837,1022,476,-36,-6
838,1038,476,-20,-6
839,1056,477,-2,-5
840,1075,478,17,-4
841,1091,478,33,-4
842,1105,479,47,-3
843,1114,480,56,-2
844,1118,480,60,-2
845,1115,480,57,-2
846,1108,480,50,-2
847,1095,479,37,-3
848,1079,478,21,-4
849,1061,477,3,-5
850,1043,476,-15,-6
851,1026,476,-32,-6
852,1013,475,-45,-7
853,1004,475,-54,-7
854,1000,475,-58,-7
855,1002,475,-56,-7
856,1009,475,-49,-7
857,1022,476,-36,-6
858,1038,476,-20,-6
859,1056,477,-2,-5
860,1074,478,16,-4
861,1091,479,33,-3
862,1104,479,46,-3
863,1113,480,55,-2
864,1117,480,59,-2
865,1115,480,57,-2
866,1108,480,50,-2
867,1095,479,37,-3
868,1080,478,22,-4
869,1062,477,4,-5
870,1043,476,-15,-6
871,1027,476,-31,-6
872,1013,475,-45,-7
873,1004,475,-54,-7
874,1001,475,-57,-7
875,1002,475,-56,-7
876,1010,475,-48,-7
877,1022,476,-36,-6
878,1037,476,-21,-6
879,1055,477,-3,-5
880,1073,478,15,-4
881,1090,478,32,-4
882,1103,479,45,-3
883,1112,480,54,-2
884,1116,480,58,-2
885,1114,480,56,-2
886,1107,479,49,-3
887,1095,479,37,-3
888,1080,478,22,-4
889,1062,477,4,-5
890,1044,477,-14,-5
891,1028,476,-30,-6
892,1014,475,-44,-7
