frame,x,y,dx_from_ref,dy_from_ref
483,1035,489,-63,-7
484,1023,488,-75,-8
485,1015,487,-83,-9
486,1011,487,-87,-9
487,1012,488,-86,-8
488,1017,489,-81,-7
489,1027,489,-71,-7
490,1042,489,-56,-7
491,1059,489,-39,-7
492,1079,490,-19,-6
493,1101,492,3,-4
494,1123,494,25,-2
495,1144,496,46,0
496,1163,497,65,1
497,1180,498,82,2
498,1193,498,95,2
499,1202,499,104,3
500,1206,499,108,3
501,1205,500,107,4
502,1199,500,101,4
503,1188,499,90,3
504,1173,497,75,1
505,1155,495,57,-1
506,1134,493,36,-3
507,1111,492,13,-4
508,1086,492,-12,-4
509,1062,491,-36,-5
510,1040,490,-58,-6
511,1020,489,-78,-7
512,1003,488,-95,-8
513,990,487,-108,-9
514,982,487,-116,-9
515,979,488,-119,-8
516,980,489,-118,-7
517,987,489,-111,-7
518,999,489,-99,-7
519,1015,488,-83,-8
520,1033,488,-65,-8
521,1055,489,-43,-7
522,1077,491,-21,-5
523,1100,493,2,-3
524,1121,495,23,-1
525,1141,495,43,-1
526,1158,496,60,0
527,1171,496,73,0
528,1180,496,82,0
529,1184,497,86,1
530,1184,498,86,2
531,1179,498,81,2
532,1170,497,72,1
533,1157,496,59,0
534,1141,494,43,-2
535,1123,493,25,-3
536,1103,493,5,-3
537,1083,492,-15,-4
538,1064,492,-34,-4
539,1046,490,-52,-6
540,1031,489,-67,-7
541,1019,488,-79,-8
542,1012,487,-86,-9
543,1008,488,-90,-8
544,1009,489,-89,-7
545,1015,489,-83,-7
546,1026,489,-72,-7
547,1041,489,-57,-7
548,1059,489,-39,-7
549,1079,490,-19,-6
550,1101,492,3,-4
551,1123,494,25,-2
552,1145,496,47,0
553,1165,497,67,1
554,1182,498,84,2
555,1195,498,97,2
556,1204,499,106,3
557,1209,499,111,3
558,1209,500,111,4
559,1204,500,106,4
560,1195,499,97,3
561,1182,498,84,2
562,1165,496,67,0
563,1145,494,47,-2
564,1123,493,25,-3
565,1100,493,2,-3
566,1076,492,-22,-4
567,1054,490,-44,-6
568,1034,489,-64,-7
569,1017,488,-81,-8
570,1003,487,-95,-9
571,994,488,-104,-8
572,990,489,-108,-7
573,991,489,-107,-7
574,996,489,-102,-7
575,1006,489,-92,-7
576,1020,489,-78,-7
577,1037,489,-61,-7
578,1056,490,-42,-6
579,1077,491,-21,-5
580,1098,493,0,-3
581,1117,494,19,-2
582,1136,495,38,-1
583,1151,495,53,-1
584,1163,496,65,0
585,1171,496,73,0
586,1175,497,77,1
587,1175,497,77,1
588,1169,497,71,1
589,1160,496,62,0
590,1148,495,50,-1
591,1132,494,34,-2
592,1114,493,16,-3
593,1095,493,-3,-3
594,1075,492,-23,-4
595,1056,491,-42,-5
596,1038,490,-60,-6
597,1023,489,-75,-7
598,1012,488,-86,-8
599,1004,488,-94,-8
600,1001,488,-97,-8
601,1002,489,-96,-7
602,1009,489,-89,-7
603,1019,489,-79,-7
604,1034,489,-64,-7
605,1052,489,-46,-7
606,1073,490,-25,-6
607,1095,492,-3,-4
608,1117,494,19,-2
609,1139,495,41,-1
610,1159,496,61,0
611,1177,497,79,1
612,1191,498,93,2
613,1202,499,104,3
614,1208,500,110,4
615,1209,500,111,4
616,1205,500,107,4
617,1198,499,100,3
618,1186,498,88,2
619,1171,496,73,0
620,1152,495,54,-1
621,1131,494,33,-2
622,1109,493,11,-3
623,1087,492,-11,-4
624,1066,491,-32,-5
625,1047,489,-51,-7
626,1030,488,-68,-8
627,1017,488,-81,-8
628,1008,488,-90,-8
629,1004,489,-94,-7
630,1003,489,-95,-7
631,1008,489,-90,-7
632,1017,489,-81,-7
633,1030,489,-68,-7
634,1045,490,-53,-6
635,1063,491,-35,-5
636,1082,492,-16,-4
637,1102,493,4,-3
638,1120,494,22,-2
639,1137,495,39,-1
640,1152,495,54,-1
641,1163,496,65,0
642,1170,497,72,1
643,1173,497,75,1
644,1172,497,74,1
645,1166,496,68,0
646,1157,496,59,0
647,1144,494,46,-2
648,1127,494,29,-2
649,1109,493,11,-3
650,1089,492,-9,-4
651,1069,492,-29,-4
652,1050,491,-48,-5
653,1032,490,-66,-6
654,1017,489,-81,-7
655,1005,488,-93,-8
656,997,489,-101,-7
657,994,489,-104,-7
658,995,489,-103,-7
659,1001,489,-97,-7
660,1011,489,-87,-7
661,1025,489,-73,-7
662,1043,489,-55,-7
663,1063,490,-35,-6
664,1085,492,-13,-4
665,1107,493,9,-3
666,1129,494,31,-2
667,1150,495,52,-1
668,1168,496,70,0
669,1183,497,85,1
670,1194,498,96,2
671,1201,499,103,3
672,1203,500,105,4
673,1201,500,103,4
674,1195,499,97,3
675,1184,498,86,2
676,1170,496,72,0
677,1153,495,55,-1
678,1134,494,36,-2
679,1114,493,16,-3
680,1093,492,-5,-4
681,1074,491,-24,-5
682,1056,490,-42,-6
683,1041,489,-57,-7
684,1028,488,-70,-8
685,1020,488,-78,-8
686,1016,488,-82,-8
687,1016,489,-82,-7
688,1020,489,-78,-7
689,1029,489,-69,-7
690,1041,489,-57,-7
691,1056,490,-42,-6
692,1073,491,-25,-5
693,1092,493,-6,-3
694,1110,494,12,-2
695,1128,494,30,-2
696,1144,495,46,-1
697,1158,496,60,0
698,1168,496,70,0
699,1174,497,76,1
700,1177,497,79,1
701,1175,498,77,2
702,1168,497,70,1
703,1158,496,60,0
704,1144,494,46,-2
705,1128,493,30,-3
706,1109,492,11,-4
707,1089,492,-9,-4
708,1068,492,-30,-4
709,1048,490,-50,-6
710,1030,489,-68,-7
711,1015,488,-83,-8
712,1002,488,-96,-8
713,994,488,-104,-8
714,990,488,-108,-8
715,990,489,-108,-7
716,995,489,-103,-7
717,1005,489,-93,-7
718,1018,488,-80,-8
719,1035,489,-63,-7
720,1054,490,-44,-6
721,1075,491,-23,-5
722,1096,492,-2,-4
723,1118,494,20,-2
724,1138,495,40,-1
725,1156,495,58,-1
726,1171,496,73,0
727,1183,497,85,1
728,1190,498,92,2
729,1193,499,95,3
730,1191,499,93,3
731,1185,499,87,3
732,1176,497,78,1
733,1163,496,65,0
734,1147,495,49,-1
735,1129,494,31,-2
736,1111,493,13,-3
737,1092,492,-6,-4
738,1074,491,-24,-5
739,1057,490,-41,-6
740,1044,489,-54,-7
741,1033,488,-65,-8
742,1026,488,-72,-8
743,1024,489,-74,-7
744,1025,489,-73,-7
745,1030,489,-68,-7
746,1039,489,-59,-7
747,1052,489,-46,-7
748,1067,490,-31,-6
749,1084,491,-14,-5
750,1102,493,4,-3
751,1120,494,22,-2
752,1138,495,40,-1
753,1153,496,55,0
754,1166,496,68,0
755,1176,497,78,1
756,1182,498,84,2
757,1184,498,86,2
758,1181,498,83,2
759,1175,497,77,1
760,1164,497,66,1
761,1150,495,52,-1
762,1133,494,35,-2
763,1114,493,16,-3
764,1093,492,-5,-4
765,1072,492,-26,-4
766,1052,491,-46,-5
767,1034,490,-64,-6
768,1018,489,-80,-7
769,1005,488,-93,-8
770,996,488,-102,-8
771,992,489,-106,-7
772,991,489,-107,-7
773,995,489,-103,-7
774,1004,489,-94,-7
775,1016,489,-82,-7
776,1031,489,-67,-7
777,1049,489,-49,-7
778,1068,491,-30,-5
779,1089,492,-9,-4
780,1109,493,11,-3
781,1128,494,30,-2
782,1145,494,47,-2
783,1159,495,61,-1
784,1170,496,72,0
785,1177,497,79,1
786,1180,498,82,2
787,1178,498,80,2
788,1173,498,75,2
789,1164,496,66,0
790,1151,495,53,-1
791,1136,494,38,-2
792,1119,493,21,-3
793,1102,493,4,-3
794,1084,492,-14,-4
795,1068,491,-30,-5
796,1053,490,-45,-6
797,1041,489,-57,-7
798,1032,488,-66,-8
799,1027,489,-71,-7
800,1026,489,-72,-7
801,1028,489,-70,-7
802,1035,489,-63,-7
803,1045,489,-53,-7
804,1058,489,-40,-7
805,1074,490,-24,-6
806,1092,492,-6,-4
807,1110,493,12,-3
808,1128,494,30,-2
809,1145,496,47,0
810,1161,496,63,0
811,1174,497,76,1
812,1184,497,86,1
813,1189,498,91,2
814,1191,499,93,3
815,1188,499,90,3
816,1182,498,84,2
817,1171,497,73,1
818,1157,495,59,-1
819,1140,494,42,-2
820,1121,493,23,-3
821,1101,492,3,-4
822,1080,491,-18,-5
823,1060,491,-38,-5
824,1042,490,-56,-6
825,1026,488,-72,-8
826,1013,488,-85,-8
827,1004,488,-94,-8
828,998,489,-100,-7
829,997,489,-101,-7
830,1000,489,-98,-7
831,1008,489,-90,-7
832,1019,489,-79,-7
833,1033,489,-65,-7
834,1049,490,-49,-6
835,1067,491,-31,-5
836,1086,492,-12,-4
837,1105,493,7,-3
838,1122,494,24,-2
839,1138,494,40,-2
840,1151,494,53,-2
841,1160,495,62,-1
842,1166,496,68,0
843,1168,497,70,1
844,1166,497,68,1
845,1160,496,62,0
846,1151,495,53,-1
847,1138,494,40,-2
848,1124,493,26,-3
849,1107,493,9,-3
850,1090,492,-8,-4
851,1073,492,-25,-4
852,1058,491,-40,-5
853,1044,490,-54,-6
854,1033,489,-65,-7
855,1026,488,-72,-8
856,1022,489,-76,-7
857,1022,489,-76,-7
858,1026,489,-72,-7
859,1033,489,-65,-7
860,1045,489,-53,-7
861,1059,490,-39,-6
862,1075,490,-23,-6
863,1093,492,-5,-4
864,1112,493,14,-3
865,1130,495,32,-1
866,1148,496,50,0
867,1164,496,66,0
868,1177,497,79,1
869,1187,498,89,2
870,1193,498,95,2
871,1195,499,97,3
872,1193,499,95,3
873,1187,499,89,3
874,1177,497,79,1
875,1163,496,65,0
876,1147,494,49,-2
877,1129,493,31,-3
878,1109,493,11,-3
879,1089,492,-9,-4
880,1069,491,-29,-5
881,1052,490,-46,-6
882,1036,489,-62,-7
883,1024,488,-74,-8
884,1014,488,-84,-8
885,1009,488,-89,-8
886,1008,489,-90,-7
887,1011,489,-87,-7
888,1017,489,-81,-7
889,1027,489,-71,-7
890,1041,489,-57,-7
891,1056,490,-42,-6
892,1072,491,-26,-5
893,1089,492,-9,-4
894,1106,494,8,-2
895,1122,494,24,-2
896,1136,494,38,-2
897,1147,494,49,-2
898,1156,495,58,-1
899,1160,496,62,0
900,1161,497,63,1
901,1158,496,60,0
902,1151,496,53,0
903,1141,494,43,-2
904,1128,493,30,-3
905,1113,492,15,-4
906,1096,492,-2,-4
907,1079,492,-19,-4
908,1063,492,-35,-4
909,1048,491,-50,-5
910,1035,490,-63,-6
911,1025,489,-73,-7
912,1018,488,-80,-8
913,1014,489,-84,-7
914,1015,489,-83,-7
915,1019,489,-79,-7
916,1027,489,-71,-7
917,1039,489,-59,-7
918,1054,489,-44,-7
919,1071,490,-27,-6
920,1089,491,-9,-5
921,1108,493,10,-3
922,1127,494,29,-2
923,1145,495,47,-1
924,1161,496,63,0
925,1175,496,77,0
926,1185,497,87,1
927,1191,498,93,2
928,1194,499,96,3
929,1192,499,94,3
930,1186,499,88,3
931,1177,497,79,1
932,1165,496,67,0
933,1150,495,52,-1
934,1132,494,34,-2
935,1114,493,16,-3
936,1095,492,-3,-4
937,1077,491,-21,-5
938,1060,490,-38,-6
939,1046,489,-52,-7
940,1034,488,-64,-8
941,1026,488,-72,-8
942,1022,489,-76,-7
943,1021,489,-77,-7
944,1024,490,-74,-6
945,1030,490,-68,-6
946,1039,489,-59,-7
947,1052,490,-46,-6
948,1066,490,-32,-6
949,1082,492,-16,-4
950,1098,493,0,-3
951,1114,494,16,-2
952,1128,494,30,-2
953,1141,494,43,-2
954,1151,495,53,-1
955,1157,496,59,0
956,1160,496,62,0
957,1159,496,61,0
958,1155,496,57,0
959,1147,495,49,-1
960,1136,494,38,-2
961,1122,493,24,-3
962,1106,492,8,-4
963,1090,492,-8,-4
964,1073,492,-25,-4
965,1056,491,-42,-5
966,1041,490,-57,-6
967,1028,489,-70,-7
968,1018,488,-80,-8
969,1011,489,-87,-7
970,1007,489,-91,-7
971,1008,489,-90,-7
972,1013,490,-85,-6
973,1021,489,-77,-7
974,1033,489,-65,-7
975,1047,489,-51,-7
976,1064,490,-34,-6
977,1083,491,-15,-5
