frame,x,y,dx_from_ref,dy_from_ref
399,1095,541,123,49
400,1044,546,72,54
401,1005,549,33,57
402,947,549,-25,57
403,908,547,-64,55
404,861,542,-111,50
405,837,538,-135,46
406,817,535,-155,43
407,813,534,-159,42
408,824,536,-148,44
409,841,538,-131,46
410,880,545,-92,53
411,912,548,-60,56
412,969,550,-3,58
413,1006,549,34,57
414,1059,546,87,54
415,1090,542,118,50
416,1125,537,153,45
417,1139,534,167,42
418,1144,533,172,41
419,1136,534,164,42
420,1108,539,136,47
421,1081,542,109,50
422,1031,547,59,55
423,994,549,22,57
424,938,549,-34,57
425,903,547,-69,55
426,860,542,-112,50
427,840,539,-132,47
428,823,536,-149,44
429,821,536,-151,44
430,834,538,-138,46
431,851,540,-121,48
432,890,545,-82,53
433,922,548,-50,56
434,977,549,5,57
435,1011,548,39,56
436,1061,544,89,52
437,1089,541,117,49
438,1120,536,148,44
439,1132,534,160,42
440,1133,533,161,41
441,1124,535,152,43
442,1096,539,124,47
443,1069,543,97,51
444,1020,547,48,55
445,985,549,13,57
446,932,548,-40,56
447,900,546,-72,54
448,861,542,-111,50
449,843,539,-129,47
450,829,537,-143,45
451,830,537,-142,45
452,844,539,-128,47
453,862,541,-110,49
454,900,546,-72,54
455,932,548,-40,56
456,984,549,12,57
457,1017,548,45,56
458,1064,544,92,52
459,1089,541,117,49
460,1116,537,144,45
461,1125,535,153,43
462,1124,535,152,43
463,1113,537,141,45
464,1084,541,112,49
465,1057,544,85,52
466,1010,548,38,56
467,978,549,6,57
468,927,548,-45,56
469,897,546,-75,54
470,863,542,-109,50
471,847,540,-125,48
472,836,538,-136,46
473,838,538,-134,46
474,854,541,-118,49
475,873,543,-99,51
476,911,548,-61,56
477,943,549,-29,57
478,991,549,19,57
479,1023,548,51,56
480,1066,544,94,52
481,1089,541,117,49
482,1112,538,140,46
483,1119,537,147,45
484,1115,537,143,45
485,1103,539,131,47
486,1073,543,101,51
487,1046,546,74,54
488,1001,549,29,57
489,971,550,-1,58
490,923,549,-49,57
491,896,546,-76,54
492,865,542,-107,50
493,852,540,-120,48
494,844,538,-128,46
495,848,539,-124,47
496,865,542,-107,50
497,884,545,-88,53
498,922,548,-50,56
499,953,550,-19,58
500,998,549,26,57
501,1028,548,56,56
502,1068,544,96,52
503,1089,542,117,50
504,1109,539,137,47
505,1113,538,141,46
506,1107,539,135,47
507,1094,541,122,49
508,1063,545,91,53
509,1037,547,65,55
510,993,549,21,57
511,965,550,-7,58
512,920,548,-52,56
513,896,545,-76,53
514,868,542,-104,50
515,857,540,-115,48
516,852,539,-120,47
517,857,540,-115,48
518,876,543,-96,51
519,895,545,-77,53
520,933,549,-39,57
521,963,550,-9,58
522,1006,549,34,57
523,1033,547,61,55
524,1070,544,98,52
525,1088,541,116,49
526,1104,539,132,47
527,1107,539,135,47
528,1098,540,126,48
529,1084,542,112,50
530,1053,546,81,54
531,1028,548,56,56
532,985,549,13,57
533,958,549,-14,57
534,917,547,-55,55
535,895,545,-77,53
536,871,542,-101,50
537,861,541,-111,49
538,859,540,-113,48
539,865,541,-107,49
540,885,544,-87,52
541,905,547,-67,55
542,943,549,-29,57
543,971,550,-1,58
544,1011,549,39,57
545,1037,547,65,55
546,1070,544,98,52
547,1086,542,114,50
548,1099,540,127,48
549,1100,540,128,48
550,1089,541,117,49
551,1074,543,102,51
552,1043,547,71,55
553,1018,548,46,56
554,978,549,6,57
555,952,549,-20,57
556,914,547,-58,55
557,893,545,-79,53
558,872,542,-100,50
559,865,541,-107,49
560,865,541,-107,49
561,872,543,-100,51
562,893,545,-79,53
563,913,547,-59,55
564,951,550,-21,58
565,978,550,6,58
566,1016,548,44,56
567,1040,547,68,55
568,1070,543,98,51
569,1084,542,112,50
570,1094,541,122,49
571,1093,541,121,49
572,1079,543,107,51
573,1064,545,92,53
574,1033,548,61,56
575,1008,549,36,57
576,971,550,-1,58
577,945,549,-27,57
578,910,547,-62,55
579,892,545,-80,53
580,874,543,-98,51
581,868,543,-104,51
582,870,543,-102,51
583,879,544,-93,52
584,901,547,-71,55
585,921,548,-51,56
586,958,550,-14,58
587,983,550,11,58
588,1020,548,48,56
589,1042,546,70,54
590,1069,543,97,51
591,1081,542,109,50
592,1088,541,116,49
593,1085,542,113,50
594,1070,544,98,52
595,1054,546,82,54
596,1023,548,51,56
597,999,549,27,57
598,962,549,-10,57
599,938,549,-34,57
600,907,547,-65,55
601,891,545,-81,53
602,876,544,-96,52
603,872,543,-100,51
604,877,544,-95,52
605,886,545,-86,53
606,909,547,-63,55
607,929,549,-43,57
608,964,550,-8,58
609,989,549,17,57
610,1024,547,52,55
611,1044,545,72,53
612,1067,543,95,51
613,1077,542,105,50
614,1081,541,109,49
615,1077,542,105,50
616,1061,544,89,52
617,1044,546,72,54
618,1013,548,41,56
619,990,549,18,57
620,956,549,-16,57
621,933,548,-39,56
622,906,546,-66,54
623,891,545,-81,53
624,879,544,-93,52
625,877,544,-95,52
626,883,544,-89,52
627,894,546,-78,54
628,917,548,-55,56
629,938,549,-34,57
630,972,549,0,57
631,995,549,23,57
632,1027,547,55,55
633,1045,545,73,53
634,1066,543,94,51
635,1074,542,102,50
636,1075,542,103,50
637,1070,543,98,51
638,1052,546,80,54
639,1035,547,63,55
640,1005,549,33,57
641,983,549,11,57
642,950,549,-22,57
643,930,548,-42,56
644,905,546,-67,54
645,892,545,-80,53
646,882,544,-90,52
647,882,545,-90,53
648,890,545,-82,53
649,902,547,-70,55
650,926,549,-46,57
651,946,549,-26,57
652,979,550,7,58
653,1001,549,29,57
654,1031,547,59,55
655,1048,546,76,54
656,1065,544,93,52
657,1071,543,99,51
658,1070,544,98,52
659,1063,545,91,53
660,1044,547,72,55
661,1027,548,55,56
662,997,549,25,57
663,976,549,4,57
664,945,549,-27,57
665,927,548,-45,56
666,904,547,-68,55
667,894,545,-78,53
668,887,545,-85,53
669,887,545,-85,53
670,898,546,-74,54
671,910,547,-62,55
672,935,549,-37,57
673,955,550,-17,58
674,987,549,15,57
675,1008,549,36,57
676,1035,547,63,55
677,1050,546,78,54
678,1064,544,92,52
679,1068,544,96,52
680,1065,545,93,53
681,1056,546,84,54
682,1036,547,64,55
683,1019,548,47,56
684,990,549,18,57
685,970,549,-2,57
686,941,549,-31,57
687,924,548,-48,56
688,904,546,-68,54
689,896,545,-76,53
690,891,545,-81,53
691,893,545,-79,53
692,905,547,-67,55
693,918,548,-54,56
694,944,549,-28,57
695,964,549,-8,57
696,994,549,22,57
697,1013,548,41,56
698,1038,546,66,54
699,1051,545,79,53
700,1063,544,91,52
701,1065,544,93,52
702,1059,545,87,53
703,1049,546,77,54
704,1029,548,57,56
705,1011,548,39,56
706,983,549,11,57
707,964,549,-8,57
708,937,548,-35,56
709,921,547,-51,55
710,904,546,-68,54
711,897,545,-75,53
712,895,545,-77,53
713,898,546,-74,54
714,912,548,-60,56
715,926,549,-46,57
716,952,549,-20,57
